,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
30,20af7b22-0708-483c-9e73-4cc9bbbeace6,2017/11/30 23:49:00.892,0.51208335,0.28866664,0.51208335,0.30347008,0.5009723,0.2886667,0.504676,0.0,Indiferente,No se,Una opinión,Pasa todo el tiempo,Por mucho tiempo,Los profesores y las directivas,En 3,17,10,1. Colegio Agustín Fernández (IED),masculino,"No tengo una historia personal por contar, sin embargo, he visto un poco de todo; Bullying,fraude, violación en muchos aspectos, y entre muchas más problemáticas... Las cuales el colegio las resuelve hasta que sucede, pero que hubiese pasado después si un docente se hubiera acercado a un joven con problemas, si mostrarán más interés en los alumnos a nivel personal, muchas violaciones, suicidios y demás no hubieran pasado. ¿Por qué empezar a preocuparse por un joven hasta que a éste le suceda algo? ¿Y si le dan igual de importancia a lo personal-emocional que a lo académico?",Qué hubiese pasado si...,"La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo,Valores,Relación con los compañeros,Relación con la familia","Papá,mamá","Bachiller,Técnico",Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
31,20c7da5f-c0d2-4b40-888c-5829f02479a6,2017/11/18 02:49:12.187,0.9824814000000001,0.022205127,0.49359256,0.2110228,0.48988885,0.2627607,0.50462973,0.19988315,Muy Feliz,Hace seis meses,Una opinión,Común,Por algun tiempo,Todo el mundo,En 2,15,9,1. Colegio Agustín Fernández (IED),femenino,Yo Le Diría Ah Mi Amigo Que Mi Colegio Es Muy Chévere Porque Nos Enseñan Muy Bien & Nos Tienen Paciencia & Aunque Muchas Veces Cometemos Errores Nos Ayudan Ah Mejorarlos & No Nos Juzgan & Nos Están Formando Cada Día Para Ser Mejores Personas En Un Futuro.,Mi Historia En El Colegio.,Educación / aprendizaje,"Papá,mamá",Primaria,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
32,20ecaaf6-442f-4901-bf0f-7f0221e4c592,2017/12/01 03:21:11.112,0.83061343,0.092521384,0.16765046,0.0999231,0.18246529,0.096222214,0.17505787,0.10732481,Muy Feliz,No se,Experiencia personal,Pasa una vez cada tanto,Por mucho tiempo,Los compañeros,En 2,14,7,1. Colegio Agustín Fernández (IED),masculino,para mi la vida en el colegio a sido muy buena por que gracias a ella tuve una gran experiencia con mis compañeros de estudio fue cuando tuvimos el asado y todos colaboramos nos divertimos comimos vinieron mamas de algunos de mis compañeros nos tomamos fotos y una en grupo con la profesora después de eso bailamos y eso fue todo lo que me paso.,un gran día en el asado,Comida,otros familiares,Pregrado (profesional),Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
33,23628117-cb2c-4605-abd6-bad2b4876e75,2017/11/30 22:44:29.281,0.6157986,0.5144188,0.25283566,0.11472651,0.323206,0.1813419,0.35283566,0.122128226,Indiferente,No se,Experiencia personal,Muy rara y única,Por algun tiempo,Nadie,En 2,15,7,1. Colegio Agustín Fernández (IED),femenino,en el colegio  la profesora de español me ayudo aunque no presente la nivelacion,la no nivelacion,Ninguna de las anteriores,"Papá,mamá",Pregrado (profesional),Pasa frecuentemente,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
34,2426ee69-fdab-46fb-9546-3c8fc58e2fd7,2017/11/17 04:49:38.832,0.8306296000000001,0.08882051,0.50088894,0.7180769,0.8417407,0.07771797,0.16766663,0.08511968,Muy Feliz,No se,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,14,7,1. Colegio Agustín Fernández (IED),femenino,pues mucha gente habla de las cosas negativas del colegio pero  aquí en este colegio a prendí muchas cosas como res petar a los profes a mis compañeros ect,a prender amirar bien las cosas antes de hablar,"Educación / aprendizaje,Bullying / matoneo","Papá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
35,25d8c12a-d52e-4c7d-851b-e72f16257c5a,2017/11/17 04:52:41.260,0.500963,0.73276925,0.8639259,0.07401709,0.14544441,0.0814188,0.89729625,0.06291455,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por siempre,Nadie,Sólo en este,12,7,1. Colegio Agustín Fernández (IED),femenino,una vez todas mis amigas del principio de año fuimos a darnos en primaria y fue muy emocionante por que los profesores no se dieron cuenta de nada .y luego salimos y los niños de 11 se quedaron mirándonos por que estábamos muy despelucadas,las mejores peleas del grado 703,Relación con los compañeros,"Papá,mamá,Hermanos,otros",Primaria,Completamente novedoso,Absolutamente ningun control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
36,26898b59-e140-4059-acba-f2355faa362d,2017/11/30 23:22:41.005,0.8787616,0.07031626,0.14172454,0.08882051,0.4972801,0.71796584,0.49728009999999995,0.73276925,Muy Triste,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Nadie,En 2,15,10,1. Colegio Agustín Fernández (IED),femenino,estoy en muestras quimicas pero en aula regular perdi los tres periodos quimica y pues no nievele el primer periodo el segundo si el tercero lo perdi y fui a prueba de suficiencia y todos me dicen que estudiando quimica en el sena y pierdo en aulña regular si es algo ironico pero paso,la ironia de la vida,Educación / aprendizaje,otros,Pregrado (profesional),Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
37,26a76e32-3785-4f0c-b1c0-53aa9c3d0135,2017/12/01 00:28:48.537,0.8972800999999999,0.011102589,0.2935764,0.5033162,0.84913194,0.05921367,0.3157986,0.5403248,Indiferente,Hace un año,Una experiencia que alguien te compartió,Pasa todo el tiempo,Por algun tiempo,Nadie,En 2,13,7,1. Colegio Agustín Fernández (IED),masculino,por bago perdí el año y lo voy perdiendo atra ves  fin,perdí el año,Relación con los profesores,mamá,Bachiller,Novedoso,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
38,26de6591-27cc-4592-bfa1-6395d0fabf46,2017/11/17 04:55:37.503,0.200963,0.12952994,0.49725917,0.7031994,0.86022216,0.07401709,0.83799994,0.096222214,Muy Triste,Hace seis meses,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,12,7,1. Colegio Agustín Fernández (IED),femenino,una vez a principio de año unos niños de mi salón me molestaban mucho pero no les tome mucha importancia pero luego ya se pasaron mucho me decían cosas hirientes que no me un gustaban para nada y un dia me canse de todo y llame a mi papa y me dejaron de molestar.,bullying,Bullying / matoneo,Papá,Bachiller,Pasa todo el tiempo,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
39,275f3287-cc4e-4d1a-8636-7fa3ede5e5b0,2017/11/30 22:58:37.726,0.5083912,0.74757266,0.48246527,0.48481196,0.6120949,0.23685469,0.62690973,0.24795727,Muy Triste,El mes pasado,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Los compañeros,En 2,13,6,1. Colegio Agustín Fernández (IED),masculino,una ves un niño meconto que su amigo se abia caido del techo porque lo molestavan porque era gordito le asian bulin en el colegio todos los dias entonses ese dia no pude dejar de pensa en eso toda la noche por pensar en eso y llore mucho porque me acorder de que se abia murto,no aser bulin,Relación con los compañeros,mamá,Bachiller,Pasa todo el tiempo,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
40,27c661bb-1b18-4fef-a727-2ac9e94a8340,2017/11/30 23:27:20.611,0.49728009999999995,0.72536755,0.1046875,0.06661538,0.1009838,0.048111133,0.10098380000000001,0.044410255,Muy Feliz,Hace dos años,Experiencia personal,Común,Por mucho tiempo,Los compañeros,Sólo en este,15,8,1. Colegio Agustín Fernández (IED),femenino,"Con Mi Equipo De Estudio, Nos Vimos Muy Unidos Fue Algo Inolvidable Se Pasaron Muchas Cosas , Hacíamos Muchas Actividades Juntos.Pero Fue Triste Porque Fue Algo Para Uno Sorprenderse Porque Tantas Cosas Que Hacíamos Eramos Tan Unidos Pero Al Final Paso Algo Feo Y Fue Que No Todos Pudimos Pasar Pero Fue Un Año Excelente Porque Nunca Habia Tenido Un Equipo Así Tan Unido Y Logre Aprender Muchas Cosas.",El Año Excelente,"Educación / aprendizaje,Relación con los compañeros","Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
41,27cccdcd-a484-42a5-907b-6864df7aabbd,2017/11/30 23:44:39.676,0.12320602,0.08882051,0.88616896,0.07771797,0.5046875,0.7734786,0.5009838,0.1702393,Triste,Hace un año,Experiencia personal,Común,Por siempre,Nadie,En 3,14,7,1. Colegio Agustín Fernández (IED),masculino,"Que el año pasado por no estar pendiente de mis tareas y en clase,perdí el año y eso me desmotivo y pues estaba triste  por eso",Por no estudiar :v,Educación / aprendizaje,mamá,Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
42,286c1905-4db5-458d-ac4b-e7d624770a4c,2017/12/01 00:02:14.002,0.3046875,0.39599144,0.23802084,0.23685469,0.66765046,0.22575215,0.28246528,0.38488886,Indiferente,Hace dos años,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Se me va a olvidar,Nadie,Sólo en este,13,7,1. Colegio Agustín Fernández (IED),masculino,mi primer séptimo haber conocido compañeros durante un tiempo y haber echo bromas,bromas escolares¡,Innovación / creatividad,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
43,28e30772-8df9-4ffe-8479-be000d3127ea,2017/11/30 22:39:53.530,0.22690973,0.39229056,0.42320603,0.35528204,0.48246527,0.033307716,0.97876155,0.014803418,Triste,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,Sólo en este,14,7,1. Colegio Agustín Fernández (IED),femenino,yo el año pasado estaba con mi novio en un salón vació solo estábamos los dos y de pronto se movió un pupitre y nos dio mucho miedo  y nos fuimos de hay,fantasma en salon,Ninguna de las anteriores,"Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa frecuentemente,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
44,297b8d67-b6cd-4539-839a-69bafda8a928,2017/11/16 21:00:19.629,0.008391203,0.0,0.74542826,0.0037008803,0.54913193,0.72166663,0.5120949,0.82529056,Feliz,No se,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,17,8,1. Colegio Agustín Fernández (IED),masculino,HOLA,OLA,"Justicia,Relación con los compañeros,Relación con los profesores,Ninguna de las anteriores","Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
45,29a837cd-2f6c-405a-bebd-2c95940e744a,2017/12/01 03:29:56.915,0.13061728,0.07031626,0.14543208,0.07401709,,,,,Indiferente,Hace más de dos años,Experiencia personal,Común,Por siempre,Nadie,En 2,17,8,1. Colegio Agustín Fernández (IED),masculino,pues que un dia estaba en el colegio y unos amigos me invitaron a montar skate y yo acepte y cuando me iva a montar me ai y me rompi el brazo,chico se rompe el brazo montando skate,Salud,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
46,2c4f0492-a817-4019-abde-98495e177404,2017/12/01 03:25:00.601,0.5083912,0.7586752,0.08987269,0.05921367,0.11579861,0.08511968,0.77505785,0.1628376,Indiferente,El mes pasado,Experiencia personal,Común,Por algun tiempo,Los compañeros,En 2,12,7,1. Colegio Agustín Fernández (IED),femenino,estábamos con un grupo de compañeros y unos niños nos tumbaron cuando caímos mis compañeros los trataron mal y yo quede con el pie cojo y no asistimos a clase y casi llaman a nuestros papas y tuvimos que ir a coordinación para que no nos pusieran falla.,la Caida Del Siglo :v,La seguridad en el colegio,Papá,Técnico,Pasa todo el tiempo,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
47,2ebae4b3-7020-4d06-890a-87e9b0599d61,2017/11/30 23:47:24.691,0.64542824,0.38858974,0.13431713,0.0814188,0.4972801,0.71796584,0.11579861,0.07771797,Muy Triste,Hace un año,Experiencia personal,Común,Por siempre,Los compañeros,En más de 4,13,7,1. Colegio Agustín Fernández (IED),femenino,"El Año Pasado Perdí La Final De Fútsal Femenina Por Que No Estábamos Completas & Quedamos De Bi Campeonas, Me Sentí Triste.",Mi Mas Triste Partido.,Innovación / creatividad,mamá,Pregrado (profesional),Pasa frecuentemente,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
48,2efc194a-f3ed-4157-9bc7-02ccdbbb1b81,2017/12/01 03:45:57.749,0.44172454,0.56252986,0.2935764,0.19984615,0.18987268,0.11102563,0.41209492,0.5144188,Muy Feliz,Hace seis meses,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,14,7,1. Colegio Agustín Fernández (IED),femenino,*--* Buena. Hoy Le Voy Ah Contar Mi Historia O.o Ps Ah Final De Año Fue Que Me Puse Juiciosa  Ps Me Fue Muy Bien Pero Me Tire 2 Areas Ps gracias Ah Dios No Me Fue Tan Mal <3 Me Toco Ir Ah Nivelacion Yy Todo Eso -/- Por Andar Pensando En Novio No Me Fue Tan Biien Ha Comienso De Año  Pero Ps Pense Un Poco Yy Me Dije Ami Misma Que Vas Ah Ser Con Un Novio Yy Sin Estudio Aver Andrea Piensa Un Poco En Thi Yy En Futuro En Thu Mama Que hah Echo Tdo Para Que Estudies  Yy Ps Me Puse Juiciosa '*'  Yy Pase El Año Gracias Ah Dios <3 Gusteles,*--* Que Lo Mas Importante Es El Estudiio Yy No los Novio<3,Valores,"mamá,Hermanos",Técnico,Pasa todo el tiempo,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
49,30154e54-f8ad-40be-a6c5-0f7c79fda0cd,2017/11/30 23:24:35.329,0.049131945,0.06291455,0.07876158,0.040709425,0.92690974,0.048111133,0.08987269,0.051811963,Indiferente,Hace dos años,Experiencia personal,Común,Por algun tiempo,Nadie,En 2,15,7,1. Colegio Agustín Fernández (IED),masculino,es una chimba por que por los profesores por que me enseña lo que no habia prendido muchas cosas que en este colegio,que le enseña lo que nunca habia prendido,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
50,3074c288-f33d-4f43-99a2-7932a47da406,2017/11/16 20:35:45.722,0.23061343,0.11472651,0.18616898,0.13323076,0.23802084,0.1813419,0.27135417,0.15173505,Muy Feliz,Hace dos años,Una historia que escuchaste por ahí,Común,Por algun tiempo,Todo el mundo,Sólo en este,16,8,1. Colegio Agustín Fernández (IED),femenino,"pues el cole es bacano , uno aprende muchisimas cosas .. tambien aprende cosas q nos sirve para la vida",el colegio es una chimba,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,Novedoso,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
