,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
34,c93fc858-8ef8-46f9-9613-195a13d0a4af,2019/07/24 16:51:05.925,0.43061343,0.011102589,,,0.7639468,0.407094,,,Muy Triste,Siempre,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,15,11,7. Jesús Amigo,masculino,"Mi respuesta no sería muy positiva, ya que yo como estudiante el cuál a estado en la institución desde 1ero, he notado que la institución en los últimos tres años a decaído academicamente, también como personas, ya los estudiantes no respetan, eso siempre se a visto pero cada vez que pasan los años son peores. Ahora nuestro colegio le da entrada a cuanto vago que las demás instutuciones dejan fuera, si queremos tener y ser mejores como institución no pueden hacer esto.",NUESTRA INSTUTUCION CAE.,"Educación / aprendizaje,Bullying / matoneo,Relación con los compañeros,Relación con la familia","Papá,mamá,otros","Técnico,Pregrado (profesional)",Pasa todo el tiempo,Absolutamente ningun control,,,,
35,c21f2b1c-6f88-41f5-8f23-4261ea1c9d0f,2019/07/24 19:07:51.637,0.5157986,0.08511968,0.2972801,0.096222214,0.6935764,0.433,0.76024306,0.15173505,Feliz,Siempre,Una opinión,Común,Por siempre,Los profesores y las directivas,En más de 4,13,7,12. Samuel Barrientos,femenino,a mi me gusta mucho el colegio pero por mi temperamento no me gusta que me corrijan cosas simples como la escritura pero se que es por mi bienyo cambiaría los días de educación física para toda la semana,lo que irrita a una cantidad de personas - lo que pasa en la escuela,Educación / aprendizaje,otros familiares,Bachiller,Pasa todo el tiempo,Poco control,,,Me interesa poco / Importa mucho para mi futuro,
36,707c9dd1-f427-4bc4-a06c-00fb51bc5580,2019/07/16 15:35:36.529,0.049131945,0.011102589,0.4972801,0.3256752,0.049131945,0.0,0.082465276,0.0037008803,Indiferente,Siempre,Una opinión,Pasa todo el tiempo,Por algun tiempo,Los profesores y las directivas,En 3,12,6,6. Camilo Mora,masculino,Yo le diria que el colegio es muy bueno respectivo a la estructura del colegio y lo que enseñan lo malo es...   que lo compañeros son muy groseros y matienen burlandose de otros compañeroso pegandole cosa es que muy maluco ya que en veces uno le dice a los docentes y no le hacen caso.respetivo ah eso me gustaria que mandancen tarea para la casa ya que no lo hacen y me gustaria que los compañeros fuesen mas educados con el resto de compañerosatentamente:Esteban garcia V,los problemas de salon de clases,"Educación / aprendizaje,Bullying / matoneo",otros familiares,Bachiller,Pasa todo el tiempo,,,Me interesa poco / Importa mucho para mi futuro,,Me interesa poco / Importa mucho para mi futuro
37,f89db225-32d5-4f16-b8fc-80893c5a0440,2019/08/06 15:23:42.089,0.92690974,0.048111133,0.07505787,0.07401709,0.17135416,0.12952994,0.03431713,0.014803418,Feliz,El mes pasado,Experiencia personal,Pasa una vez cada tanto,Se me va a olvidar,Nadie,En 2,16,10,2.Álvaro Marín Velasco,masculino,"Mi colegio es regular, las canchas no estan en buen estado los profesores algunos no son de lo mejor pero mi salon se vive un ambiente agradable eso es lo bueno .",Mi colegio,"Educación / aprendizaje,Justicia",mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
38,20d43ae2-7e89-4eb1-a08b-ce604907cc28,2019/07/24 14:08:04.245,0.73802084,0.15173505,0.5046875,0.29236752,0.23061343,0.12952994,0.5046875,0.29236752,Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,Sólo en este,12,7,7. Jesús Amigo,masculino,Que es un colegio de puertas abiertas que se puede salir a los parques a jugar a disfrutar del aire libre y los compañeros son muy buenos,colegio excelente,Relación con los compañeros,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
39,9ddc5b5b-82ad-4388-9f1f-ff93843d5e84,2019/07/24 13:38:49.352,0.9898727,0.014803418,0.023206018,0.033307716,0.9898727,0.014803418,0.03431713,0.0,Muy Feliz,Siempre,Experiencia personal,Común,Por algun tiempo,Todo el mundo,En más de 4,15,8,7. Jesús Amigo,masculino,"que el colegio es muy bueno tiene buen conocimiento,tiene buen compañerismo ademas el colegio ha hecho unos eventos muy importantes y buenos también hace unas clases para tener mas aprendizaje entonces yo digo que es buen colegio",el buen colegio,"Educación / aprendizaje,Valores,Salud,Innovación / creatividad,Relación con los compañeros,Relación con la familia,Relación con los profesores","Papá,mamá","Bachiller,Técnico",Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
40,e669b88f-55f2-42fb-aff1-43e3b80c9f8a,2019/07/16 13:20:25.522,0.98246527,0.0,0.8269097,0.092521384,,,,,Indiferente,Hace más de dos años,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,Sólo en este,16,10,6. Camilo Mora,masculino,"para mi el colegio me párese que tiene muy buenos materiales de trabajo  que uno puede utilizar al momento de investigar una tarea o un trabajo. Pero no me gustan algunos profesores porque no me gustan el método que utilizan al momento de enseñar.y como olvidar la vez que casi matan a un profesor por quitarle un celular a un compañero, lo cascaron  como entre dos salones.",nan,Relación con los profesores,"Papá,mamá,Hermanos",No tiene educación formal,Completamente novedoso,,Me interesa poco / Importa mucho para mi futuro,,,
41,ec67c29d-48f5-4122-82b7-da3fdd6fd19a,2019/07/18 13:42:33.757,0.46765047,0.80308545,0.045428243,0.040709425,0.48616898,0.0,0.5046875,0.011102589,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,13,8,9. Reino de Bélgica,femenino,"mi colegio es un lugar donde pudo aprender cosas nuevas,cosas que nunca he vistotambién puedo compartir con personas que no muy agradables,alegres, aunque no sonmi familia poco a poco se van convirtiendo en personas tan importantes como mi familia.también es un lugar donde  paso todo los días  es como mi segunda casa, en el cole tambiénestamos aprendiendo a respetarnos y ser una buena persona.EL COLE NOS ENSEÑA MUCHAS COSAS PERO UNA DE LAS MAS IMPORTANTE ES QUE SI HACEMOS ALGO PERO NOS SALE MAL NO NOS RINDAMOS SIGAMOS LUCHANDO POR TODAS TUS METAS¡¡¡",¡¡¡ ASÍ ES MI COLEGIO¡¡¡,"Educación / aprendizaje,Valores,Relación con los compañeros","Papá,mamá,Hermanos","Bachiller,Pregrado (profesional)",Pasa todo el tiempo,Total control,,,,
42,9f842081-e54f-4468-a622-ca4e15022bce,2019/08/06 14:23:49.280,0.85283566,0.07401709,0.3120949,0.16653848,0.5083912,0.096222214,0.79357636,0.11472651,Muy Feliz,Siempre,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,16,11,2.Álvaro Marín Velasco,femenino,"mi colegio es muy chevere, se hacen actividades muy divertidas y dinámicas, las coordinadora es de lo mejor y se la lleva bien con todos cuando ami me hablaron de ella sin conocerla ya supe que me caería muy bien y no me equivoque, si alguien la necesita sin dudar ella lo atiende yo la amo y bueno el colegio siempre tiene un ambiente muy chevere y los profes son muy bien.",en mi colegio se pasa muy bien.,Innovación / creatividad,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
43,39af43d5-9eb8-407c-9963-ffb343c66b71,2019/07/22 14:14:19.660,0.8787616,0.06661538,0.12320602,0.06291455,0.12320602,0.05921367,0.86765045,0.06291455,Indiferente,Siempre,Una historia que escuchaste por ahí,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,En 2,15,9,8. Guadalupe,femenino,"El colegio nos gusta, en algunas ocasiones los profesores son un poco duros con los estudiantes  y lo que mas me choca es que esa profesora de Yuliana diga es que yo entiendo que usted no entienda. ay la veo chiquita. El profesor Andres de Ciencias Naturales ya que el no lo puede ver a uno con los compañeros hablando del tema o pidiendo ayuda a algún compañero porque nos regaña pero bueno, el es muy buen profesor",Los amargados,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
44,904e7520-0714-40a6-a7ce-94f9abd138e9,2019/08/06 19:05:04.252,0.94542825,0.0,0.96024305,0.014803418,0.041724537,0.0,0.94913197,0.022205127,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Nadie,En 3,10,5,2.Álvaro Marín Velasco,masculino,lo que cam biaria de los profesores   llocam biaria delaclases  que no es cribamos tanto.,lo que cam biaria delos profesores,Relación con los profesores,"mamá,Hermanos,otros",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
45,e319f7a9-47d9-4836-8d12-ccce0d25e4ab,2019/07/15 16:03:21.332,0.823206,0.0814188,0.16765046,0.08511968,0.81579864,0.08511968,0.8120949,0.11102563,Muy Feliz,Siempre,Una opinión,Muy rara y única,Por siempre,Todo el mundo,En 2,14,7,4. Benedikta Zur Nieden,masculino,"Que es un excelente colegio como en lo a cade mico,como en lo publico. los profesores hacen muy bien su trabajo, se desempeñan mucho para darnos lo mejor de ellos.",El que persevera al cansa,Educación / aprendizaje,"Papá,mamá,Hermanos",Pregrado (profesional),Pasa todo el tiempo,Control,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
46,11a55943-2305-4302-bbd4-61b3e7703b81,2019/07/15 15:16:02.952,,,,,,,,,Indiferente,Siempre,Experiencia personal,Común,Por algun tiempo,Nadie,En 2,18,9,4. Benedikta Zur Nieden,femenino,"mi colegio?pues es muy buenonos ayudan, nos comprenden es una escuela que tiene cosas buenas como malas  pero si uno pone de su parte le pude ir muy bienpero ami me gusta",mi gran colegio,Educación / aprendizaje,"mamá,Hermanos",Primaria,,,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
47,de8e18a3-34b8-4c5e-8ecb-b89204590776,2019/07/18 15:48:50.205,0.57505786,0.7031624,0.13061343,0.07031626,0.8787616,0.06291455,0.8787616,0.07401709,Muy Feliz,No se,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,Sólo en este,10,5,1.Alfonso López Pumarejo,femenino,colegio  donde podemos aprende a leer a escribir y a sumar y restar,loa amigos,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
48,ee5cc5c6-0114-4e73-86f6-1ba1cf5fc054,2019/07/24 15:01:21.546,0.5157986,0.8363932,,,0.7083912,0.014803418,0.66394675,0.007401709,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por mucho tiempo,Los compañeros,Sólo en este,13,6,7. Jesús Amigo,femenino,un dia yo estaba jugando y me escondi en el baño y fui y tome agua y una niña me cojio la cabeza y me la undio y me la rebente,el diente aporiado,Salud,otros familiares,Pregrado (profesional),Pasa todo el tiempo,Absolutamente ningun control,,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
49,f69ffdc0-6af8-461e-8a7b-26350825392b,2019/07/23 13:06:40.025,0.586169,0.29976922,0.5046875,0.48851278,0.66394675,0.21464956,0.4972801,0.18504272,Feliz,Hace seis meses,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 2,12,7,3. Bello Oriente,masculino,"Es bueno, tiene una biblioteca grande, buenos profesores y no son tan aburridas las clasePero también tiene mala infraestructura, como la cancha que ya casi no tiene grama y algunos salones presentas fallas como un salón que le falta una ventana o otro que tiene una pared floja, los barandales están algunos caídos y otros flojos, en la sala casi no hay computadores para todos y se tiene que pedir prestados en coordinación portátiles para que alcancen para todos los estudiantespero en cuanto a profesores y clase todo esta muy bien",Reseña de I.E Bello Oriente,"La seguridad en el colegio,Educación / aprendizaje,Relación con los profesores","Papá,mamá,Hermanos,otros familiares",Técnico,Pasa frecuentemente,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
50,1977dcab-ba95-480a-b650-990d1663c3df,2019/07/24 16:46:58.834,0.9750579,0.0,0.0046875,0.0,0.023206018,0.0,0.4972801,0.8548974,Indiferente,Hace más de dos años,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Los compañeros,Sólo en este,16,11,7. Jesús Amigo,masculino,"el momento en que simplemente conocí a una de las peores personas de mi aula del colegio en grado 7 la chica en lo personal era la mala vibra en el salón y esta conllevaba a muchos conflictos dentro de este como inconformidades y separaciones de lasos amistosos por culpa de chismes que conllevaban a segundas como podían ser las peleas y maltratos verbales, la chica solo intentaba sentirse mas que los demás o superior a las personas que no tenían sus conocimientos de vida ella era muy lenta por el hecho de saber que cada persona se realiza en vida personal mas lenta que los demás.solo un día me moleste y decidí parar a esta chica por estas cosas que pasaban así que decidí decir las cosas que sucedían y ella lo tomo a mal y decidió abofetearme y yo inconscientemente decidí responder su golpe y le pegue en la nariz haciendo que sangrara, luego de dos días las chica decidió salirse del colegio y se arreglaron las inconformidades del salón",solo una inepta más,"Bullying / matoneo,Comida,Relación con los compañeros","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
51,64f72b79-7a49-4c16-9395-105d3dade63b,2019/07/22 13:43:11.697,0.94542825,0.051811963,0.86765045,0.096222214,0.14172454,0.08511968,0.14913194,0.08882051,Muy Feliz,Hace un año,Experiencia personal,Común,Por mucho tiempo,Nadie,En más de 4,16,9,8. Guadalupe,masculino,"nunca e tenido problemas con ningún profesor pero que no me gusta la clase de una profesora unas cuantas porque solo ellas creen que son las perfectas, que no hay nadie mas para hablar que no podemos tocar otro tema aparte de la clase de ellas que no podemos sacar un tiempo para hablar de la vida de notros y ademas ell@s solo quieren ponernos a copiar tampoco me gusta el comportamiento de unos profesores porque ellos tampoco son perfectos para que nos comparen con las demás personas no somos mucho menos animales ni una basura par que nos traten así somos seres humanos y como todos los seres humanos cometemos errores.                              9-2",la vida de tod@s los hombres y mujeres,La seguridad en el colegio,"Papá,mamá,Hermanos,otros familiares",Bachiller,,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
52,5f3b5443-a49e-466b-8580-2f371f009b7d,2019/07/18 13:30:45.463,0.24172454,0.4181966,0.49357638,0.0037008803,0.4898727,0.022205127,0.5120949,0.007401709,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por mucho tiempo,Todo el mundo,En 2,14,7,9. Reino de Bélgica,masculino,a mi escuela es muy buena porque tiene parque  tiene una cancha en donde jugar las profesores son excelente para enseñar me gusta muchísimo la educación ficica porque uno se divierte mucho el descanso para ver los juegos de futbol y la biblioteca q es para uno divertirse muchisimo y la bibliotecaria que es un amor su nombre es milena,mi escuela mi casa institución  educativa reino de bélgica,"La seguridad en el colegio,Educación / aprendizaje,Valores,Salud,Relación con los compañeros,Relación con la familia,Relación con los profesores",mamá,Primaria,Completamente novedoso,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
53,5007a546-1ed5-4c51-bd20-a6ab8266d909,2019/07/23 15:20:32.203,0.48985335,0.840094,0.086149655,0.0,0.049112618,0.048111133,0.03800162,0.033307716,Muy Feliz,Hace más de dos años,Experiencia personal,Común,Por mucho tiempo,Los compañeros,En 2,7,2,5. Caicedo,masculino,"Cuando ingrese a el grado transición me preocupe mucho por que no tenia amigos, pero al pasar el tiempo conseguí 15 amigos y esos amigos eran buenos y no me maltrataban.",Mis amigos,"La seguridad en el colegio,Valores,Justicia,Relación con los compañeros,Relación con la familia","Papá,mamá,Hermanos,otros familiares",Pregrado (profesional),Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
